d5a5ff57c97cf7b14e6e60859c4c16bff976b46c23666f9a7e2e77ee49d42e98 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,3,right,left,neutral,false
5c38115358844c8a51492949d500e6a55eb2b14937a2dbf18a9fea544343e32e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,4,right,right,neutral,true
0660508e477f1709fcdd435dc2b9265e463bd19ee24c13e92b0d7063fe813022 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,5,left,left,neutral,true
8e2196e36a31a876a3e53895f24946847ae9c64370a529701a42c41e296b5849 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,6,right,left,neutral,false
6b09db31535340590aaa3943c071a271ca0e0064d7aa7ec9b964b1f191ae7219 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,7,right,right,erotic,true
b0e5e81ed630244170e145679003a99f4bb57b38f685ac7374719303ab1c52d9 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,8,left,left,erotic,true
5085a22869669c2bfbe939f98801f350c0b0d49db5d4b8f9dcc3e0bedf0565d9 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,9,right,left,neutral,false
adcfd25c898881ac43a2280f834664aacbfcf132b990cc4096668c567775e69e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,10,left,right,neutral,false
716ff396dda4316a37b3cf112d5f8d05d57d27cd66bef5462a2424d1b182662d Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,11,right,left,erotic,false
b4f0206aca230261bbaca129fd4a63182c1d18f0b182cc4a6029a6ece77624fa Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,12,right,left,neutral,false
1de6d0e8ecd992b0d793e66b327590db4c1c1155c92bd0a9a6de89a5e8a55928 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,13,left,right,neutral,false
62723cf9e5eea45ee9f1ce6ce80f83655cdc7e4251504c541b1833fbb4ccf4de Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,14,left,left,erotic,true
417d985d4156ae222e246c6ebbf2090bf807870b75272af028e9e3368a2a19d1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,15,right,left,erotic,false
a0d1b4fe844b6fb1e9019dde0d39ccd0c5b494835437744beffbf78c401b488e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,16,right,right,erotic,true
6a98f3d7ab2dc1a41a2299709c2aabbf6aa8f8e83ada117bd7fe7fe0551c8048 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,17,left,left,erotic,true
14825fcd594831834e89d655c9a46ba9c41303b442cc2670856e40571e31f799 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,18,right,left,neutral,false
84de6046564c85f2cb9b6434bbef5e7f81dc2bd5713f9488d068abb0bfcf7d6e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,19,left,left,neutral,true
7403dd2ccc17826d0cab6b9341937ed46e1517d6d78db9d16ff36ad46b3845d1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,20,right,left,neutral,false
2fe6eb3702e012df8e286ea01ff9aa1ae99bf1c5d5b1dea0fe00d82d22facd49 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,21,right,left,neutral,false
da7edbae1f31ce734bfd4c348d68a4ea57d8d68c682accd00767d7aa7f856eb7 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,22,left,right,erotic,false
172e72e447c9f21d5dd80cd211ed68d72dfb73cab94d41b26308a8dc8600d839 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,23,right,left,erotic,false
188bb68cfb56b08f4724649146ed740806794af05b8ab9657a8e2303ed516906 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,24,left,right,erotic,false
8a858880a14daf619f5e00d6b37a93ea4bdef20d398ff632ee67d81ef0ee7fbb Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,25,right,left,erotic,false
ba50bc2abc4c3ad5a6458dfa600e0d1548724faeb941db91fcb7c2117da68cde Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,26,left,left,erotic,true
df3231483c5ce15881b5f76878c97935d0ba12eead8022b07179e1c7744edff5 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,27,left,right,neutral,false
5d4b091dce90f7f03a56032573ca4d486a8c7c14c8bd9be3816fa551f1ba9765 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,28,right,right,neutral,true
650a1b3e75d7aad0f826e4f29e9806fc49e28a45ed2fdb096ec3cd72cf1a743f Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,29,right,left,erotic,false
c001fbc6215c9eab012d2aa2036d2b20602720353312eb798192cb1daafc4178 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,30,right,right,neutral,true
529d9f59a095d9c465f27ab728051805537cdd02861355de78acfbab4918a470 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,31,left,left,erotic,true
6ef972cec384dbae71235b8da8b65cdd817126b1e832bb5b5da08db224c012d6 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,32,left,left,erotic,true
c6694533b90366eef6f03aef352b49f740536278caab68047875e7f06b086193 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,33,left,left,neutral,true
95fd6e16b10fb11c992b09be9c98e75457df5ae7b12115f4e7dde37b59c95889 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,34,left,right,neutral,false
85efe359d1ec32270a6117eba051231957985b34e65f129d61548026e70d3d28 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,35,right,left,erotic,false
15a51b6abc1948988685fb714153e3da8469cebb647fa09e7eb689dc325c1869 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,941a0a51-66bc-4b42-ae1d-96a9737d31fb,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,36,right,right,erotic,true
d45745ac5422342668c1151b676a627f329c195b4c1f2899fb48aed5ecba4479 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0d7b30e2e4e8c800921de12270c0ec409982ada499c17e197b6e4c0a1158a4c6 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b99a3f156333badfd360c147da3a9938ca1bcd4eef50e2cce2950f7ecda05d49 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9ee388114ccd4d8f74fe82ba070b45e1c3952af6c8c7c050793d4c68e8afc5b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,NA,NA,NA,NA,NA,NA,NA
88e1e6038c2ccb91f479b3ea73c063933393aeb9cc24743716e1d09219498d76 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,NA,NA,NA,NA,NA
f3cc1a58258965af4fb27918ee03589a801c756eff2863e0895acd89480d1e4a Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,1,right,right,neutral,true
7ce2fc672bbf2ec5abf31f70e3ac5a423077c34f19a543ffa1c06099d7fb7e4e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,2,right,left,erotic,false
d871ee3e74f28fd296909cfbb64c7d377111557a11758195a441e8438e537c35 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,3,left,right,erotic,false
23bd4f4d0339ac5eb5b1e4aa20644af0c16ddb340d202337e270226a564e3d4b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,4,right,right,erotic,true
8e8d80b19c3c8ee6ad426c63ecdf151a8a108be706e21d8d9077f14b7af7e08a Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,5,left,left,erotic,true
fb0f4cd6e7e02f2d4e589e8430716ede8ced379e169baa8d78f5e3de7734ab6f Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,6,right,left,erotic,false
01a5247a5d756e34b257f7ac3e31cf67bf20d95dd3dedf177c9931072d7f5ab1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,7,left,right,neutral,false
05ec34f899501437d29270a87a338a1ad732fa1e8d04350490f7f4f39bbba312 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,8,left,right,neutral,false
51f69a1e54dc25498fc791abd42f8e02b7aff7782892a753da0be30fc49cc474 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,9,right,right,neutral,true
8cd48cef881febee577d006e07804276998a873ec02e818b3ad2bc65d98bfbed Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,10,right,right,neutral,true
e5f78e04b4c4271222d5f9369c7d0fc1476c74285ef9e4efbc25256ef759e43d Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,11,left,right,erotic,false
51c65a5c020fde33b3a89729eb0b606398664343cf0c63a91f7de98348118a9b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,12,right,left,neutral,false
8613f80a270da97bcace2a9bab4b82b502954d96c021ee50a19f3eb63e661c3f Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,ff33f541-375f-46a4-a9e6-396d3335f4b8,4fa9db73bc719daec44571384bf9a707bad2c11a3f6c64cd3ab4c273b1ad9455,22,02057340947b3f91939e2612407db1f084af6807c11d9c728d8f188afb28596f,23,pilot,yes,no,18-29,Female,yes,Don’t know,Probably yes,Regularly now,very true,between true and untrue,13,left,right,neutral,false
